time="2026-09-14T18:55:12.317409444Z" level=debug msg="createSpec: cgroupsPath: system.slice:docker:93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e"
time="2026-09-14T18:55:12.317672093Z" level=debug msg="bundle dir created" bundle=/run/book1102-iso2/containerd/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e module=libcontainerd namespace=book1102 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/f68b1fd122aa1fa839a94097ac211afd84593c8d6a14a92a491d1770e8dd0116/merged
time="2026-09-14T18:55:12.336179174Z" level=debug msg="Using single walk diff for /home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/containers/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e/checkpoints/probe"
time="2026-09-14T18:55:12.458141454Z" level=error msg="93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e cleanup: failed to delete container from containerd: NotFound: container \"93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e\" in namespace \"book1102\": not found"
time="2026-09-14T18:55:12.479476119Z" level=debug msg="FIXME: Got an API for which error does not match any expected type!!!" error="failed to upload checkpoint to containerd: commit failed: content sha256:6b25ea392090fb225e34d470b0ad81aa945a3ac83f4662be54103a7586d95327: already exists" error_type="*errors.fundamental" module=api
time="2026-09-14T18:55:12.479523203Z" level=debug msg="error response for POST request" error-response="failed to upload checkpoint to containerd: commit failed: content sha256:6b25ea392090fb225e34d470b0ad81aa945a3ac83f4662be54103a7586d95327: already exists" method=POST module=api request-url="/v1.51/containers/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e/start?checkpoint=probe" status=500 vars="map[name:93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e version:1.51]"
time="2026-09-14T18:55:12.479547494Z" level=debug msg="FIXME: Got an API for which error does not match any expected type!!!" error="failed to upload checkpoint to containerd: commit failed: content sha256:6b25ea392090fb225e34d470b0ad81aa945a3ac83f4662be54103a7586d95327: already exists" error_type="*errors.fundamental" module=api
time="2026-09-14T18:55:12.479557633Z" level=error msg="Handler for POST /v1.51/containers/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e/start returned error: failed to upload checkpoint to containerd: commit failed: content sha256:6b25ea392090fb225e34d470b0ad81aa945a3ac83f4662be54103a7586d95327: already exists"
time="2026-09-14T18:55:12.495874516Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:12.496182839Z" level=debug msg="handling GET request" method=GET module=api request-url=/v1.51/containers/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e/json vars="map[name:93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e version:1.51]"
time="2026-09-14T18:55:12.511953823Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:12.512469267Z" level=debug msg="handling DELETE request" method=DELETE module=api request-url="/v1.51/containers/93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e?force=1" vars="map[name:93afa2d77a7bd8f1fc04e71086752b58219187462d9f601741aa61466dc0b39e version:1.51]"
time="2026-09-14T18:55:12.537840987Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:12.538743323Z" level=debug msg="handling POST request" form-data="{\"AttachStderr\":true,\"AttachStdin\":false,\"AttachStdout\":true,\"Cmd\":[\"python\",\"-u\",\"-c\",\"import time,uuid; print(uuid.uuid4().hex,flush=True); time.sleep(3600)\"],\"Domainname\":\"\",\"Entrypoint\":null,\"Env\":null,\"HostConfig\":{\"AutoRemove\":false,\"Binds\":null,\"BlkioDeviceReadBps\":[],\"BlkioDeviceReadIOps\":[],\"BlkioDeviceWriteBps\":[],\"BlkioDeviceWriteIOps\":[],\"BlkioWeight\":0,\"BlkioWeightDevice\":[],\"CapAdd\":null,\"CapDrop\":null,\"Cgroup\":\"\",\"CgroupParent\":\"\",\"CgroupnsMode\":\"\",\"ConsoleSize\":[0,0],\"ContainerIDFile\":\"\",\"CpuCount\":0,\"CpuPercent\":0,\"CpuPeriod\":0,\"CpuQuota\":0,\"CpuRealtimePeriod\":0,\"CpuRealtimeRuntime\":0,\"CpuShares\":0,\"CpusetCpus\":\"\",\"CpusetMems\":\"\",\"DeviceCgroupRules\":null,\"DeviceRequests\":null,\"Devices\":[],\"Dns\":[],\"DnsOptions\":[],\"DnsSearch\":[],\"ExtraHosts\":null,\"GroupAdd\":null,\"IOMaximumBandwidth\":0,\"IOMaximumIOps\":0,\"IpcMode\":\"\",\"Isolation\":\"\",\"Links\":null,\"LogConfig\":{\"Config\":{},\"Type\":\"\"},\"MaskedPaths\":null,\"Memory\":134217728,\"MemoryReservation\":0,\"MemorySwap\":0,\"MemorySwappiness\":-1,\"NanoCpus\":1000000000,\"NetworkMode\":\"host\",\"OomKillDisable\":false,\"OomScoreAdj\":0,\"PidMode\":\"\",\"PidsLimit\":0,\"PortBindings\":{},\"Privileged\":false,\"PublishAllPorts\":false,\"ReadonlyPaths\":null,\"ReadonlyRootfs\":false,\"RestartPolicy\":{\"MaximumRetryCount\":0,\"Name\":\"no\"},\"SecurityOpt\":[\"seccomp=unconfined\",\"apparmor=unconfined\"],\"ShmSize\":0,\"UTSMode\":\"\",\"Ulimits\":[],\"UsernsMode\":\"\",\"VolumeDriver\":\"\",\"VolumesFrom\":null},\"Hostname\":\"\",\"Image\":\"sha256:002792ac193538382f4aa5b2f696e5669c20e3c972e60d75e6df90d64d4e696e\",\"Labels\":{\"book.experiment\":\"restore-probe\"},\"NetworkingConfig\":{\"EndpointsConfig\":{}},\"OnBuild\":null,\"OpenStdin\":false,\"StdinOnce\":false,\"Tty\":false,\"User\":\"\",\"Volumes\":{},\"WorkingDir\":\"\"}" method=POST module=api request-url="/v1.51/containers/create?name=book1102-probe-aa20ac42fc" vars="map[version:1.51]"
time="2026-09-14T18:55:12.566894507Z" level=debug msg="container mounted via layerStore" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/563be1dad0b33ea4dbfd0b95e347eb9da1e5b872e0611fbc8a4585d7df8d0bbf/merged storage-driver=overlay2
time="2026-09-14T18:55:12.594283640Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:12.594596072Z" level=debug msg="handling POST request" method=POST module=api request-url=/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/start vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:12.595132173Z" level=debug msg="container mounted via layerStore" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/563be1dad0b33ea4dbfd0b95e347eb9da1e5b872e0611fbc8a4585d7df8d0bbf/merged storage-driver=overlay2
time="2026-09-14T18:55:12.603235494Z" level=debug msg="createSpec: cgroupsPath: system.slice:docker:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6"
time="2026-09-14T18:55:12.603371101Z" level=debug msg="bundle dir created" bundle=/run/book1102-iso2/containerd/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 module=libcontainerd namespace=book1102 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/563be1dad0b33ea4dbfd0b95e347eb9da1e5b872e0611fbc8a4585d7df8d0bbf/merged
time="2026-09-14T18:55:12.681002347Z" level=debug msg=event module=libcontainerd namespace=book1102 topic=/tasks/create
time="2026-09-14T18:55:12.701075167Z" level=debug msg="EnableService 6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 START"
time="2026-09-14T18:55:12.701112039Z" level=debug msg="EnableService 6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 DONE"
time="2026-09-14T18:55:12.711371640Z" level=debug msg=event module=libcontainerd namespace=book1102 topic=/tasks/start
time="2026-09-14T18:55:13.237309615Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:13.237619908Z" level=debug msg="handling GET request" method=GET module=api request-url=/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/json vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.238680305Z" level=debug msg="handling GET request" method=GET module=api request-url="/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/logs?stderr=1&stdout=1&tail=all" vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.238751034Z" level=debug msg="begin logs" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 method="(*Daemon).ContainerLogs" module=daemon
time="2026-09-14T18:55:13.238840791Z" level=debug msg="end logs (<nil>)" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 method="(*Daemon).ContainerLogs" module=daemon
time="2026-09-14T18:55:13.256399574Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:13.256817838Z" level=debug msg="handling POST request" form-data="{\"CheckpointDir\":\"\",\"CheckpointID\":\"probe\",\"Exit\":true}" method=POST module=api request-url=/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/checkpoints vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.280912898Z" level=debug msg=event module=libcontainerd namespace=book1102 topic=/tasks/paused
time="2026-09-14T18:55:13.436909042Z" level=debug msg=event module=libcontainerd namespace=book1102 topic=/tasks/exit
time="2026-09-14T18:55:13.445120109Z" level=debug msg=event module=libcontainerd namespace=book1102 topic=/tasks/delete
time="2026-09-14T18:55:13.445159457Z" level=info msg="ignoring event" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 module=libcontainerd namespace=book1102 topic=/tasks/delete type="*events.TaskDelete"
time="2026-09-14T18:55:13.729992620Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:13.731511011Z" level=debug msg="handling POST request" method=POST module=api request-url="/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/start?checkpoint=probe" vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.732031649Z" level=debug msg="container mounted via layerStore" container=6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/563be1dad0b33ea4dbfd0b95e347eb9da1e5b872e0611fbc8a4585d7df8d0bbf/merged storage-driver=overlay2
time="2026-09-14T18:55:13.743325978Z" level=debug msg="createSpec: cgroupsPath: system.slice:docker:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6"
time="2026-09-14T18:55:13.743462643Z" level=debug msg="bundle dir created" bundle=/run/book1102-iso2/containerd/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 module=libcontainerd namespace=book1102 root=/home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/overlay2/563be1dad0b33ea4dbfd0b95e347eb9da1e5b872e0611fbc8a4585d7df8d0bbf/merged
time="2026-09-14T18:55:13.759034939Z" level=debug msg="Using single walk diff for /home/ubuntu/ai-infra-book-experiments/ch11/11-02/docker-lifecycle/isolated-daemon/attempt2/data/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/checkpoints/probe"
time="2026-09-14T18:55:13.913512117Z" level=error msg="6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 cleanup: failed to delete container from containerd: NotFound: container \"6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6\" in namespace \"book1102\": not found"
time="2026-09-14T18:55:13.934522949Z" level=debug msg="FIXME: Got an API for which error does not match any expected type!!!" error="failed to upload checkpoint to containerd: commit failed: content sha256:985aa84c2cc9524f9b4732b66deeb9fec9e877fb47dd16d54ea10c2c7e12e2c6: already exists" error_type="*errors.fundamental" module=api
time="2026-09-14T18:55:13.934566586Z" level=debug msg="error response for POST request" error-response="failed to upload checkpoint to containerd: commit failed: content sha256:985aa84c2cc9524f9b4732b66deeb9fec9e877fb47dd16d54ea10c2c7e12e2c6: already exists" method=POST module=api request-url="/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/start?checkpoint=probe" status=500 vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.934590943Z" level=debug msg="FIXME: Got an API for which error does not match any expected type!!!" error="failed to upload checkpoint to containerd: commit failed: content sha256:985aa84c2cc9524f9b4732b66deeb9fec9e877fb47dd16d54ea10c2c7e12e2c6: already exists" error_type="*errors.fundamental" module=api
time="2026-09-14T18:55:13.934600918Z" level=error msg="Handler for POST /v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/start returned error: failed to upload checkpoint to containerd: commit failed: content sha256:985aa84c2cc9524f9b4732b66deeb9fec9e877fb47dd16d54ea10c2c7e12e2c6: already exists"
time="2026-09-14T18:55:13.951047193Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:13.951399703Z" level=debug msg="handling GET request" method=GET module=api request-url=/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6/json vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.971435252Z" level=debug msg="handling HEAD request" method=HEAD module=api request-url=/_ping vars="map[]"
time="2026-09-14T18:55:13.971915204Z" level=debug msg="handling DELETE request" method=DELETE module=api request-url="/v1.51/containers/6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6?force=1" vars="map[name:6940367b000109def0724757e8cbf47acd1c23ae1db3473d5d9ca3b4b2de7ee6 version:1.51]"
time="2026-09-14T18:55:13.997480473Z" level=info msg="Processing signal 'terminated'"
time="2026-09-14T18:55:13.997610781Z" level=debug msg="daemon configured with a 15 seconds minimum shutdown timeout"
time="2026-09-14T18:55:13.997640690Z" level=debug msg="start clean shutdown of all containers with a 15 seconds timeout..."
time="2026-09-14T18:55:13.998704895Z" level=debug msg="Unix socket /run/book1102-iso2/libnetwork/f724c3446ebb.sock was closed. The external key listener will stop."
time="2026-09-14T18:55:13.998876551Z" level=debug msg="Cleaning up old mountid : start."
time="2026-09-14T18:55:13.999348461Z" level=debug msg="Cleaning up old mountid : done."
time="2026-09-14T18:55:13.999725648Z" level=debug msg="Clean shutdown succeeded"
time="2026-09-14T18:55:13.999772141Z" level=info msg="stopping event stream following graceful shutdown" error="<nil>" module=libcontainerd namespace=book1102
time="2026-09-14T18:55:13.999813585Z" level=info msg="Daemon shutdown complete"
time="2026-09-14T18:55:13.999841566Z" level=info msg="stopping event stream following graceful shutdown" error="context canceled" module=libcontainerd namespace=plugins.moby
